                PRELIMINARY PRICES AS OF 07/31/17 03:45 PM (CST)
APR19      ----      ----      ----      ----      -.03    UNCH                   -.03
MAY19      ----      ----      ----      ----      -.05    UNCH                   -.05
JUN19      ----      ----      ----      ----      -.01    UNCH                   -.01
JLY19      ----      ----      ----      ----      -.03    UNCH                   -.03
AUG19      ----      ----      ----      ----      -.04    +.01                   -.05
SEP19      ----      ----      ----      ----      -.05    +.01                   -.06
OCT19      ----      ----      ----      ----      -.07    UNCH                   -.07
NOV19      ----      ----      ----      ----      -.09    UNCH                   -.09
DEC19      ----      ----      ----      ----      -.03    +.01                   -.04
JAN20      ----      ----      ----      ----      -.04    UNCH                   -.04
FEB20      ----      ----      ----      ----      -.04    +.01                   -.05
MAR20      ----      ----      ----      ----      -.05    +.01                   -.06
APR20      ----      ----      ----      ----      -.07    UNCH                   -.07
MAY20      ----      ----      ----      ----      -.09    UNCH                   -.09
JUN20      ----      ----      ----      ----      -.04    UNCH                   -.04
JLY20      ----      ----      ----      ----      -.05    +.01                   -.06
AUG20      ----      ----      ----      ----      -.07    +.01                   -.08
SEP20      ----      ----      ----      ----      -.09    +.01                   -.10
OCT20      ----      ----      ----      ----      -.11    UNCH                   -.11
NOV20      ----      ----      ----      ----      -.12    +.01                   -.13
DEC20      ----      ----      ----      ----      -.06    UNCH                   -.06
JAN21      ----      ----      ----      ----      -.07    +.01                   -.08
FEB21      ----      ----      ----      ----      -.09    UNCH                   -.09
MAR21      ----      ----      ----      ----      -.09    UNCH                   -.09
APR21      ----      ----      ----      ----      -.10    UNCH                   -.10
MAY21      ----      ----      ----      ----      -.13    UNCH                   -.13
JUN21      ----      ----      ----      ----      -.05    UNCH                   -.05
JLY21      ----      ----      ----      ----      -.07    UNCH                   -.07
AUG21      ----      ----      ----      ----      -.08    +.01                   -.09
SEP21      ----      ----      ----      ----      -.10    +.01                   -.11
OCT21      ----      ----      ----      ----      -.13    UNCH                   -.13
NOV21      ----      ----      ----      ----      -.15    UNCH                   -.15
DEC21      ----      ----      ----      ----      -.04    UNCH                   -.04
JAN22      ----      ----      ----      ----      -.06    UNCH                   -.06
FEB22      ----      ----      ----      ----      -.08    UNCH                   -.08
MAR22      ----      ----      ----      ----      -.10    UNCH                   -.10
APR22      ----      ----      ----      ----      -.13    -.01                   -.12
MAY22      ----      ----      ----      ----      -.15    UNCH                   -.15
JUN22      ----      ----      ----      ----      -.05    UNCH                   -.05
JLY22      ----      ----      ----      ----      -.07    UNCH                   -.07
AUG22      ----      ----      ----      ----      -.10    -.01                   -.09
BH NY Harbor ULSD Bullet Futures
SEP17      ----      ----      ----      ----    1.6674  +.0265                 1.6409                      19
OCT17      ----      ----      ----      ----    1.6695  +.0259                 1.6436                      19
NOV17      ----      ----      ----      ----    1.6716  +.0252                 1.6464                      19
DEC17      ----      ----      ----      ----    1.6724  +.0244                 1.6480                      19
JAN18      ----      ----      ----      ----    1.6740  +.0238                 1.6502                      18
FEB18      ----      ----      ----      ----    1.6722  +.0233                 1.6489                      18
MAR18      ----      ----      ----      ----    1.6655  +.0225                 1.6430                      18
APR18      ----      ----      ----      ----    1.6536  +.0215                 1.6321                      18
MAY18      ----      ----      ----      ----    1.6454  +.0205                 1.6249                      18
JUN18      ----      ----      ----      ----    1.6406  +.0196                 1.6210                      18
JLY18      ----      ----      ----      ----    1.6409  +.0189                 1.6220                      18
AUG18      ----      ----      ----      ----    1.6431  +.0183                 1.6248                      18
SEP18      ----      ----      ----      ----    1.6459  +.0176                 1.6283                      18
OCT18      ----      ----      ----      ----    1.6502  +.0170                 1.6332                      18
NOV18      ----      ----      ----      ----    1.6558  +.0164                 1.6394                      18
DEC18      ----      ----      ----      ----    1.6611  +.0159                 1.6452                      18
JAN19      ----      ----      ----      ----    1.6661  +.0159                 1.6502
FEB19      ----      ----      ----      ----    1.6666  +.0159                 1.6507
MAR19      ----      ----      ----      ----    1.6626  +.0157                 1.6469
APR19      ----      ----      ----      ----    1.6541  +.0156                 1.6385
MAY19      ----      ----      ----      ----    1.6516  +.0154                 1.6362
JUN19      ----      ----      ----      ----    1.6526  +.0154                 1.6372
JLY19      ----      ----      ----      ----    1.6576  +.0154                 1.6422
AUG19      ----      ----      ----      ----    1.6641  +.0154                 1.6487
SEP19      ----      ----      ----      ----    1.6721  +.0154                 1.6567
OCT19      ----      ----      ----      ----    1.6801  +.0154                 1.6647
NOV19      ----      ----      ----      ----    1.6871  +.0154                 1.6717
DEC19      ----      ----      ----      ----    1.6936  +.0154                 1.6782
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                                                      292
BZ1 Brent Crude Oil TAM Singapore Future
SEP17      ----      ----      ----      ----     52.51    +.83                  51.68
OCT17      ----      ----      ----      ----     52.22    +.70                  51.52
NOV17      ----      ----      ----      ----     52.32    +.64                  51.68
BZ2 Brent Crude Oil TAM LONDON Future
SEP17      ----      ----      ----      ----     52.46    -.04                  52.50
OCT17      ----      ----      ----      ----     52.06    -.12                  52.18
NOV17      ----      ----      ----      ----     52.22    -.09                  52.31
BZL BZ TAM LONDON FUTURE
SEP17      ----      ----      ----      ----       .00    UNCH                    .00
OCT17      ----      ----      ----      ----       .00    UNCH                    .00
NOV17      ----      ----      ----      ----       .00    UNCH                    .00
BZS BZ TAM SINGAPORE FUTURE
SEP17      ----      ----      ----      ----       .00    UNCH                    .00
OCT17      ----      ----      ----      ----       .00    UNCH                    .00
NOV17      ----      ----      ----      ----       .00    UNCH                    .00
CAY CRUDE OIL CS1 SYNTHT
SEP17      ----      ----      ----      ----      -.09    +.01                   -.10
OCT17      ----      ----      ----      ----      -.11    +.01                   -.12
NOV17      ----      ----      ----      ----      -.09    -.02                   -.07
DEC17      ----      ----      ----      ----      -.07    -.01                   -.06
JAN18      ----      ----      ----      ----      -.03    -.01                   -.02
FEB18      ----      ----      ----      ----      -.02    UNCH                   -.02
MAR18      ----      ----      ----      ----       .00    UNCH                    .00
APR18      ----      ----      ----      ----       .01    UNCH                    .01
MAY18      ----      ----      ----      ----       .01    UNCH                    .01
JUN18      ----      ----      ----      ----       .03    UNCH                    .03
JLY18      ----      ----      ----      ----       .01    -.01                    .02
AUG18      ----      ----      ----      ----       .01    UNCH                    .01
SEP18      ----      ----      ----      ----       .00    -.01                    .01
OCT18      ----      ----      ----      ----      -.01    UNCH                   -.01
NOV18      ----      ----      ----      ----      -.03    UNCH                   -.03
DEC18      ----      ----      ----      ----       .01    UNCH                    .01
JAN19      ----      ----      ----      ----      -.01    UNCH                   -.01
FEB19      ----      ----      ----      ----      -.01    UNCH                   -.01
MAR19      ----      ----      ----      ----      -.03    UNCH                   -.03
APR19      ----      ----      ----      ----      -.03    UNCH                   -.03
MAY19      ----      ----      ----      ----      -.05    UNCH                   -.05
JUN19      ----      ----      ----      ----      -.01    UNCH                   -.01
JLY19      ----      ----      ----      ----      -.03    UNCH                   -.03
AUG19      ----      ----      ----      ----      -.04    +.01                   -.05
SEP19      ----      ----      ----      ----      -.05    +.01                   -.06
OCT19      ----      ----      ----      ----      -.07    UNCH                   -.07
NOV19      ----      ----      ----      ----      -.09    UNCH                   -.09
DEC19      ----      ----      ----      ----      -.03    +.01                   -.04
JAN20      ----      ----      ----      ----      -.04    UNCH                   -.04
FEB20      ----      ----      ----      ----      -.04    +.01                   -.05
MAR20      ----      ----      ----      ----      -.05    +.01                   -.06
APR20      ----      ----      ----      ----      -.07    UNCH                   -.07
MAY20      ----      ----      ----      ----      -.09    UNCH                   -.09
JUN20      ----      ----      ----      ----      -.04    UNCH                   -.04
JLY20      ----      ----      ----      ----      -.05    +.01                   -.06
AUG20      ----      ----      ----      ----      -.07    +.01                   -.08
SEP20      ----      ----      ----      ----      -.09    +.01                   -.10
OCT20      ----      ----      ----      ----      -.11    UNCH                   -.11
NOV20      ----      ----      ----      ----      -.12    +.01                   -.13
DEC20      ----      ----      ----      ----      -.06    UNCH                   -.06
JAN21      ----      ----      ----      ----      -.07    +.01                   -.08
FEB21      ----      ----      ----      ----      -.09    UNCH                   -.09
MAR21      ----      ----      ----      ----      -.09    UNCH                   -.09
APR21      ----      ----      ----      ----      -.10    UNCH                   -.10
MAY21      ----      ----      ----      ----      -.13    UNCH                   -.13
JUN21      ----      ----      ----      ----      -.05    UNCH                   -.05
JLY21      ----      ----      ----      ----      -.07    UNCH                   -.07
AUG21      ----      ----      ----      ----      -.08    +.01                   -.09
SEP21      ----      ----      ----      ----      -.10    +.01                   -.11
OCT21      ----      ----      ----      ----      -.13    UNCH                   -.13
NOV21      ----      ----      ----      ----      -.15    UNCH                   -.15
DEC21      ----      ----      ----      ----      -.04    UNCH                   -.04
JAN22      ----      ----      ----      ----      -.06    UNCH                   -.06
FEB22      ----      ----      ----      ----      -.08    UNCH                   -.08
MAR22      ----      ----      ----      ----      -.10    UNCH                   -.10
APR22      ----      ----      ----      ----      -.13    -.01                   -.12
MAY22      ----      ----      ----      ----      -.15    UNCH                   -.15
JUN22      ----      ----      ----      ----      -.05    UNCH                   -.05
JLY22      ----      ----      ----      ----      -.07    UNCH                   -.07
AUG22      ----      ----      ----      ----      -.10    -.01                   -.09
SEP22      ----      ----      ----      ----      -.12    UNCH                   -.12
OCT22      ----      ----      ----      ----      -.14    UNCH                   -.14
NOV22      ----      ----      ----      ----      -.16    UNCH                   -.16
CL Light Sweet Crude Oil Futures
SEP17     49.85     50.41     49.18     50.16     50.17    +.46      774126      49.71      771225      596827
OCT17     49.97     50.49     49.30     50.25     50.26    +.45      167871      49.81      154600      187404
NOV17     50.08     50.60     49.45A    50.35     50.37    +.44       86774      49.93       65642      122574
DEC17     50.15     50.69     49.57     50.44     50.46    +.46      127420      50.00      136696      350017
JAN18     50.19     50.75     49.68     50.51A    50.53    +.47       51557      50.06       49425      115009
FEB18     50.21     50.76     49.79     50.54A    50.56    +.48       30767      50.08       24536       53811
MAR18     50.38     50.76     49.82     50.58     50.58    +.48       35362      50.10       36399       82767
APR18     50.34     50.68B    49.91     50.56     50.58    +.48       13326      50.10       15923       31827
MAY18     50.24     50.68     49.97     50.57     50.57    +.48       10153      50.09       12909       32189
JUN18     50.26     50.77     49.86     50.52     50.56    +.48       41524      50.08       59923      140937
JLY18     49.99     50.70     49.99     50.55     50.53    +.48        6042      50.05        5056       26632
AUG18     50.04     50.54B    49.92     50.54B    50.52    +.49        2415      50.03        3392       18172
SEP18     50.05     50.26B    50.05     50.26B    50.51    +.49        5303      50.02        5808       45746
OCT18     50.25     50.25     50.17A    50.17A    50.51    +.50        1893      50.01        1924       16580
NOV18     50.09     50.19     50.09     50.19     50.52    +.50        2281      50.02        1771       20029
DEC18     50.17     50.75     49.90A    50.52A    50.55    +.50       40782      50.05       59851      173776
JAN19     50.20     50.22     50.19     50.21     50.54    +.50        1652      50.04        2027       17493
FEB19      ----     50.10B     ----     50.10B    50.55    +.50         856      50.05        1450        8001
MAR19      ----     50.12B     ----     50.12B    50.56    +.50         549      50.06        1527       19126
APR19      ----     50.26B     ----     50.26B    50.59    +.50          47      50.09         842        6358
MAY19      ----     50.26B     ----     50.26B    50.62    +.50         437      50.12         556        6318
JUN19     50.28     50.76     50.10A    50.67     50.67    +.50        2712      50.17        4873       25877
JLY19      ----      ----      ----      ----     50.68    +.50         417      50.18         312        4394
AUG19      ----      ----      ----      ----     50.71    +.50          21      50.21          14        1178
SEP19      ----      ----      ----      ----     50.75    +.49          48      50.26                    6282
OCT19      ----      ----      ----      ----     50.80    +.48          23      50.32         150        2060
NOV19      ----      ----      ----      ----     50.87    +.48          28      50.39           6        1964
DEC19     50.55     51.13     50.31     50.90     50.96    +.48        5324      50.48        9055       54928
JAN20      ----      ----      ----      ----     50.99    +.47                  50.52                    1520
FEB20      ----      ----      ----      ----     51.03    +.47                  50.56         150        1222
MAR20      ----      ----      ----      ----     51.07    +.46                  50.61                    1324
APR20      ----      ----      ----      ----     51.12    +.45                  50.67                     610
MAY20      ----      ----      ----      ----     51.19    +.45                  50.74                      23
JUN20      ----      ----      ----      ----     51.28    +.45                  50.83          85        4715
JLY20      ----      ----      ----      ----     51.32    +.45                  50.87                     133
AUG20      ----      ----      ----      ----     51.37    +.44                  50.93                     620
SEP20      ----      ----      ----      ----     51.44    +.43                  51.01                    1099
OCT20      ----      ----      ----      ----     51.53    +.42                  51.11                      10
NOV20      ----      ----      ----      ----     51.64    +.42                  51.22                      53
DEC20     51.44     51.85B    51.23     51.73A    51.76    +.41         941      51.35        1329       24484
JAN21      ----      ----      ----      ----     51.82    +.41                  51.41
FEB21      ----      ----      ----      ----     51.89    +.40                  51.49
MAR21      ----      ----      ----      ----     51.98    +.40                  51.58
APR21      ----      ----      ----      ----     52.07    +.40                  51.67
MAY21      ----      ----      ----      ----     52.17    +.40                  51.77
JUN21      ----      ----      ----      ----     52.30    +.40                  51.90                     400
JLY21      ----      ----      ----      ----     52.35    +.40                  51.95
AUG21      ----      ----      ----      ----     52.42    +.40                  52.02
SEP21      ----      ----      ----      ----     52.50    +.39                  52.11
OCT21      ----      ----      ----      ----     52.60    +.38                  52.22                       1
NOV21      ----      ----      ----      ----     52.73    +.38                  52.35
DEC21      ----      ----      ----      ----     52.88    +.38         158      52.50         171        5510
JAN22      ----      ----      ----      ----     52.92    +.38                  52.54
FEB22      ----      ----      ----      ----     52.98    +.38                  52.60
MAR22      ----      ----      ----      ----     53.06    +.38                  52.68
APR22      ----      ----      ----      ----     53.16    +.38                  52.78
MAY22      ----      ----      ----      ----     53.29    +.39                  52.90
JUN22      ----      ----      ----      ----     53.44    +.39                  53.05
JLY22      ----      ----      ----      ----     53.49    +.39                  53.10
AUG22      ----      ----      ----      ----     53.56    +.39                  53.17
SEP22      ----      ----      ----      ----     53.66    +.40                  53.26
OCT22      ----      ----      ----      ----     53.78    +.40                  53.38
NOV22      ----      ----      ----      ----     53.92    +.40                  53.52
DEC22     54.06     54.19B    54.04     54.19B    54.08    +.40          28      53.68           2         395
JUN23      ----      ----      ----      ----     54.58    +.41                  54.17
DEC23      ----      ----      ----      ----     55.13    +.43           1      54.70           2         147
JUN24      ----      ----      ----      ----     55.52    +.43                  55.09
DEC24      ----      ----      ----      ----     55.93    +.43                  55.50                       8
JUN25      ----      ----      ----      ----     56.23    +.43                  55.80
DEC25      ----      ----      ----      ----     56.53    +.43                  56.10                      10
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                               1410838                1427631     2210560
CL1 WTI Crude Oil TAM Singapore Future
SEP17      ----      ----      ----      ----     49.69    +.68                  49.01
OCT17      ----      ----      ----      ----     49.79    +.64                  49.15
NOV17      ----      ----      ----      ----     49.91    +.60                  49.31
CL2 WTI Crude Oil TAM LONDON Future
SEP17      ----      ----      ----      ----     49.44    -.25                  49.69
OCT17      ----      ----      ----      ----     49.56    -.22                  49.78
NOV17      ----      ----      ----      ----     49.71    -.19                  49.90
CLL CRUDE OIL TAM LONDON FUTURE
SEP17      ----      ----      ----      ----       .00    UNCH                    .00
OCT17      ----      ----      ----      ----       .00    UNCH                    .00
NOV17      ----      ----      ----      ----       .00    UNCH                    .00
CLS CRUDE OIL TAM SINGAPORE FUTURE
SEP17      ----      ----      ----      ----       .00    UNCH                    .00
OCT17      ----      ----      ----      ----       .00    UNCH                    .00
NOV17      ----      ----      ----      ----       .00    UNCH                    .00
CLT CRUDE OIL TAS FUTURES
SEP17       .00       .08B      .00       .03B      .00    UNCH       15049        .00
OCT17       .00       .08B     -.01       .04B      .00    UNCH        4124        .00
NOV17       .00       .08B      .00       .03A      .00    UNCH        1599        .00
DEC17       .01       .01       .00       .01       .00    UNCH         797        .00
JAN18      ----      ----      ----      ----       .00    UNCH                    .00
FEB18      ----      ----      ----      ----       .00    UNCH                    .00
MAR18       .01       .01       .01       .01       .00    UNCH          50        .00
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                 21619
CQ CRUDE OIL CS2 SYNTHT
SEP17      ----      ----      ----      ----      -.20    +.02                   -.22
OCT17      ----      ----      ----      ----      -.20    -.01                   -.19
NOV17      ----      ----      ----      ----      -.16    -.03                   -.13
CT CRUDE OIL CS3 SYNTHT
SEP17      ----      ----      ----      ----      -.29    UNCH                   -.29
OCT17      ----      ----      ----      ----      -.27    -.02                   -.25
CV CRUDE OIL CS6 SYNTHT
SEP17      ----      ----      ----      ----      -.41    -.02                   -.39
OCT17      ----      ----      ----      ----      -.32    -.03                   -.29
NOV17      ----      ----      ----      ----      -.20    -.04                   -.16
DEC17      ----      ----      ----      ----      -.10    -.02                   -.08
JAN18      ----      ----      ----      ----       .00    -.01                    .01
FEB18      ----      ----      ----      ----       .04    -.01                    .05
MAR18      ----      ----      ----      ----       .07    -.01                    .08
APR18      ----      ----      ----      ----       .07    -.02                    .09
MAY18      ----      ----      ----      ----       .05    -.02                    .07
JUN18      ----      ----      ----      ----       .01    -.02                    .03
JLY18      ----      ----      ----      ----      -.01    -.02                    .01
CX CRUDE OIL CS12SYNTHT
SEP17      ----      ----      ----      ----      -.34    -.03                   -.31
DEC17      ----      ----      ----      ----      -.09    -.04                   -.05
FEB18      ----      ----      ----      ----       .01    -.02                    .03
MAR18      ----      ----      ----      ----       .02    -.02                    .04
JUN18      ----      ----      ----      ----      -.11    -.02                   -.09
SEP18      ----      ----      ----      ----      -.24    UNCH                   -.24
DEC18      ----      ----      ----      ----      -.41    +.02                   -.43
DEC19      ----      ----      ----      ----      -.80    +.07                   -.87
DEC20      ----      ----      ----      ----     -1.12    +.03                  -1.15
DE NG 5 MO CSO SYNTH
SEP17      ----      ----      ----      ----     -3.70    -.23                  -3.47
OCT17      ----      ----      ----      ----     -2.85    -.34                  -2.51
NOV17      ----      ----      ----      ----      1.25    -.82                   2.07
DEC17      ----      ----      ----      ----      3.10    -.80                   3.90
JAN18      ----      ----      ----      ----      3.78    -.78                   4.56
FEB18      ----      ----      ----      ----      3.43    -.74                   4.17
MAR18      ----      ----      ----      ----      2.93    -.63                   3.56
APR18      ----      ----      ----      ----      -.11    -.11                    .00
MAY18      ----      ----      ----      ----      -.57    -.04                   -.53
JUN18      ----      ----      ----      ----      -.81    -.04                   -.77
JLY18      ----      ----      ----      ----     -1.88    -.07                  -1.81
AUG18      ----      ----      ----      ----     -2.70    -.08                  -2.62
DGY NATURAL GAS CS1 SYNT
SEP17      ----      ----      ----      ----     -.040    UNCH                  -.040
OCT17      ----      ----      ----      ----     -.086   -.004                  -.082
NOV17      ----      ----      ----      ----     -.159   -.009                  -.150
DEC17      ----      ----      ----      ----     -.094   -.004                  -.090
JAN18      ----      ----      ----      ----      .009   -.006                   .015
FEB18      ----      ----      ----      ----      .045   -.011                   .056
MAR18      ----      ----      ----      ----      .324   -.052                   .376
APR18      ----      ----      ----      ----      .026   -.007                   .033
MAY18      ----      ----      ----      ----     -.026   -.002                  -.024
JUN18      ----      ----      ----      ----     -.026   -.002                  -.024
JLY18      ----      ----      ----      ----     -.005    UNCH                  -.005
AUG18      ----      ----      ----      ----      .020    UNCH                   .020
SEP18      ----      ----      ----      ----     -.020    UNCH                  -.020
OCT18      ----      ----      ----      ----     -.050   -.002                  -.048
NOV18      ----      ----      ----      ----     -.133   -.005                  -.128
DEC18      ----      ----      ----      ----     -.087   -.001                  -.086
JAN19      ----      ----      ----      ----      .022   -.005                   .027
FEB19      ----      ----      ----      ----      .063   -.006                   .069
MAR19      ----      ----      ----      ----      .342   -.018                   .360
APR19      ----      ----      ----      ----      .033   -.003                   .036
MAY19      ----      ----      ----      ----     -.020   -.001                  -.019
JUN19      ----      ----      ----      ----     -.025   -.001                  -.024
JLY19      ----      ----      ----      ----     -.013   -.002                  -.011
AUG19      ----      ----      ----      ----      .016   -.002                   .018
SEP19      ----      ----      ----      ----     -.026    UNCH                  -.026
OCT19      ----      ----      ----      ----     -.067   +.001                  -.068
NOV19      ----      ----      ----      ----     -.144   +.001                  -.145
DEC19      ----      ----      ----      ----     -.102    UNCH                  -.102
JAN20      ----      ----      ----      ----      .027   +.002                   .025
FEB20      ----      ----      ----      ----      .063   +.001                   .062
MAR20      ----      ----      ----      ----      .320    UNCH                   .320
APR20      ----      ----      ----      ----      .018    UNCH                   .018
MAY20      ----      ----      ----      ----     -.030    UNCH                  -.030
JUN20      ----      ----      ----      ----     -.032    UNCH                  -.032
JLY20      ----      ----      ----      ----     -.021    UNCH                  -.021
AUG20      ----      ----      ----      ----      .002    UNCH                   .002
SEP20      ----      ----      ----      ----     -.027    UNCH                  -.027
OCT20      ----      ----      ----      ----     -.072   +.003                  -.075
NOV20      ----      ----      ----      ----     -.148    UNCH                  -.148
DEC20      ----      ----      ----      ----     -.107    UNCH                  -.107
JAN21      ----      ----      ----      ----      .027    UNCH                   .027
FEB21      ----      ----      ----      ----      .062    UNCH                   .062
MAR21      ----      ----      ----      ----      .318   -.002                   .320
APR21      ----      ----      ----      ----      .018    UNCH                   .018
MAY21      ----      ----      ----      ----     -.027    UNCH                  -.027
JUN21      ----      ----      ----      ----     -.030    UNCH                  -.030
