W Wheat Futures
SEP18     533'4     551'6     532'6     545'0     546'4   +16'0       67887      530'4       94998      184251
DEC18     553'2     571'2     552'4     564'6     566'4   +16'4       42010      550'0       61294      167918
MAR19     569'4     586'2     568'2     580'0     581'6   +15'6        9048      566'0       13984       60675
MAY19     575'4     591'6B    574'4     585'2     587'4   +15'2        2728      572'2        4978       14942
JLY19     573'6     592'0     573'6     585'6     587'4   +14'0        5437      573'4        5664       36727
SEP19     587'0     598'4B    582'4A    592'2A    593'6   +13'4        1165      580'2         386        5213
DEC19     597'4     609'2     593'0A    602'6A    604'4   +13'6        1307      590'6         409        8202
MAR20     607'0     614'4B    604'6A    608'4A    609'6   +12'4         312      597'2          35        1760
MAY20     614'0     614'0     614'0     614'0     611'6   +12'2          13      599'4           7          13
JLY20     603'6     615'0     602'6     608'4B    609'6    +8'6         296      601'0          21         836
SEP20     615'0     615'0     615'0     615'0     611'6    +8'6           2      603'0                       5
DEC20      ----      ----      ----      ----     622'0    +9'6                  612'2                      10
MAR21      ----      ----      ----      ----     623'0    +9'6                  613'2           2           1
MAY21      ----      ----      ----      ----     623'0    +9'6                  613'2
6350       ----      ----      ----      ----      20'2    +1'3                   18'7
6400       ----      ----      ----      ----      19'1    +1'3                   17'6
6450       ----      ----      ----      ----      18'1    +1'3                   16'6
6500       ----      ----      ----      ----      17'2    +1'3                   15'7
6550       ----      ----      ----      ----      16'3    +1'3                   15'0
6600       ----      ----      ----      ----      15'4    +1'2                   14'2
6650       ----      ----      ----      ----      14'5    +1'1                   13'4
6700       ----      ----      ----      ----      13'7    +1'1                   12'6
6750       ----      ----      ----      ----      13'1    +1'0                   12'1
6800       ----      ----      ----      ----      12'4    +1'1                   11'3
6850       ----      ----      ----      ----      11'7    +1'0                   10'7
6900       ----      ----      ----      ----      11'2    +1'0                   10'2
6950       ----      ----      ----      ----      10'5     +'7                    9'6
7000       ----      ----      ----      ----      10'1     +'7                    9'2                       2
7050       ----      ----      ----      ----       9'5     +'6                    8'7
7100       ----      ----      ----      ----       9'1     +'6                    8'3
7150       ----      ----      ----      ----       8'6     +'6                    8'0
7200       ----      ----      ----      ----       8'2     +'5                    7'5
7250       ----      ----      ----      ----       7'7     +'5                    7'2
7300       ----      ----      ----      ----       7'4     +'5                    6'7
7350       ----      ----      ----      ----       7'1     +'4                    6'5
7400       ----      ----      ----      ----       6'7     +'5                    6'2
7450       ----      ----      ----      ----       6'4     +'4                    6'0
7500       ----      ----      ----      ----       6'2     +'4                    5'6
7550       ----      ----      ----      ----       6'0     +'4                    5'4
WDF MAY19 Short-Dated New Crop Wheat Option CALL
3750       ----      ----      ----      ----     212'4   +14'0                  198'4
3800       ----      ----      ----      ----     207'4   +14'0                  193'4
3850       ----      ----      ----      ----     202'4   +14'0                  188'4
3900       ----      ----      ----      ----     197'4   +14'0                  183'4
3950       ----      ----      ----      ----     192'4   +14'0                  178'4
4000       ----      ----      ----      ----     187'4   +14'0                  173'4
4050       ----      ----      ----      ----     182'4   +14'0                  168'4
4100       ----      ----      ----      ----     177'4   +14'0                  163'4
4150       ----      ----      ----      ----     172'4   +14'0                  158'4
4200       ----      ----      ----      ----     167'4   +13'7                  153'5
4250       ----      ----      ----      ----     162'4   +13'6                  148'6
4300       ----      ----      ----      ----     157'5   +13'6                  143'7
4350       ----      ----      ----      ----     152'6   +13'5                  139'1
4400       ----      ----      ----      ----     147'7   +13'3                  134'4
4450       ----      ----      ----      ----     143'1   +13'2                  129'7
4500       ----      ----      ----      ----     138'3   +13'1                  125'2
4550       ----      ----      ----      ----     133'6   +13'0                  120'6
4600       ----      ----      ----      ----     129'2   +12'7                  116'3
4650       ----      ----      ----      ----     124'6   +12'6                  112'0
4700       ----      ----      ----      ----     120'2   +12'4                  107'6
4750       ----      ----      ----      ----     116'0   +12'3                  103'5
4800       ----      ----      ----      ----     111'6   +12'1                   99'5
4850       ----      ----      ----      ----     107'5   +12'0                   95'5
4900       ----      ----      ----      ----     103'4   +11'6                   91'6
4950       ----      ----      ----      ----      99'4   +11'4                   88'0
5000       ----      ----      ----      ----      95'5   +11'2                   84'3
5050       ----      ----      ----      ----      91'7   +11'1                   80'6
5100       ----      ----      ----      ----      88'2   +10'7                   77'3
5150       ----      ----      ----      ----      84'5   +10'5                   74'0
5200       ----      ----      ----      ----      81'2   +10'3                   70'7
5250       ----      ----      ----      ----      77'7   +10'1                   67'6
5300       ----      ----      ----      ----      74'4    +9'7                   64'5
5350       ----      ----      ----      ----      71'3    +9'5                   61'6
5400       ----      ----      ----      ----      68'2    +9'2                   59'0
5450       ----      ----      ----      ----      65'3    +9'1                   56'2
5500       ----      ----      ----      ----      62'3    +8'6                   53'5
5550       ----      ----      ----      ----      59'5    +8'4                   51'1
5600       ----      ----      ----      ----      56'7    +8'2                   48'5
5650       ----      ----      ----      ----      54'3    +8'0                   46'3
5700       ----      ----      ----      ----      51'7    +7'6                   44'1
5750       ----      ----      ----      ----      49'4    +7'4                   42'0
5800       ----      ----      ----      ----      47'2    +7'1                   40'1                       2
5850       ----      ----      ----      ----      45'1    +7'0                   38'1
5900       ----      ----      ----      ----      43'1    +6'6                   36'3
5950       ----      ----      ----      ----      41'1    +6'3                   34'6
6000       ----      ----      ----      ----      39'2    +6'1                   33'1                       3
6050       ----      ----      ----      ----      37'4    +6'0                   31'4
6100       ----      ----      ----      ----      35'7    +5'7                   30'0
6150       ----      ----      ----      ----      34'2    +5'5                   28'5
6200       ----      ----      ----      ----      32'5    +5'3                   27'2
6250       ----      ----      ----      ----      31'1    +5'1                   26'0
6300       ----      ----      ----      ----      29'5    +5'0                   24'5
6350       ----      ----      ----      ----      28'2    +4'6                   23'4
6400       ----      ----      ----      ----      26'7    +4'4                   22'3
6450       ----      ----      ----      ----      25'5    +4'3                   21'2
6500       27'0      27'0      27'0      27'0      24'3    +4'2          20       20'1
6550       ----      ----      ----      ----      23'2    +4'1                   19'1
6600       ----      ----      ----      ----      22'1    +4'0                   18'1
6650       ----      ----      ----      ----      21'0    +3'6                   17'2
6700       ----      ----      ----      ----      20'0    +3'5                   16'3
6750       ----      ----      ----      ----      19'0    +3'4                   15'4
6800       ----      ----      ----      ----      18'0    +3'2                   14'6
6850       ----      ----      ----      ----      17'1    +3'1                   14'0
6900       ----      ----      ----      ----      16'3    +3'1                   13'2
6950       ----      ----      ----      ----      15'4    +2'7                   12'5
7000       ----      ----      ----      ----      14'6    +2'7                   11'7
7050       ----      ----      ----      ----      14'0    +2'5                   11'3
7100       ----      ----      ----      ----      13'3    +2'5                   10'6
7150       ----      ----      ----      ----      12'5    +2'3                   10'2
7200       ----      ----      ----      ----      12'0    +2'3                    9'5
7250       ----      ----      ----      ----      11'4    +2'3                    9'1
7300       ----      ----      ----      ----      10'7    +2'1                    8'6
7350       ----      ----      ----      ----      10'3    +2'1                    8'2
7400       ----      ----      ----      ----       9'7    +2'0                    7'7
7450       ----      ----      ----      ----       9'3    +1'7                    7'4
7500       ----      ----      ----      ----       8'7    +1'6                    7'1
7550       ----      ----      ----      ----       8'4    +1'6                    6'6

WDF DEC18 Short-Dated New Crop Wheat Option PUT
3750       ----      ----      ----      ----        '1    UNCH                     '1
3800       ----      ----      ----      ----        '1    UNCH                     '1
3850       ----      ----      ----      ----        '1    UNCH                     '1
3900       ----      ----      ----      ----        '1    UNCH                     '1
3950       ----      ----      ----      ----        '1    UNCH                     '1
4000       ----      ----      ----      ----        '1    UNCH                     '1
4050       ----      ----      ----      ----        '1    UNCH                     '1
4100       ----      ----      ----      ----        '1    UNCH                     '1
4150       ----      ----      ----      ----        '1    UNCH                     '1
4200       ----      ----      ----      ----        '1    UNCH                     '1
4250       ----      ----      ----      ----        '1    UNCH                     '1
4300       ----      ----      ----      ----        '1     -'1                     '2
4350       ----      ----      ----      ----        '2     -'1                     '3
4400       ----      ----      ----      ----        '2     -'2                     '4
4450       ----      ----      ----      ----        '3     -'2                     '5
4500       ----      ----      ----      ----        '4     -'3                     '7
4550       ----      ----      ----      ----        '6     -'3                    1'1
4600       ----      ----      ----      ----        '7     -'5                    1'4
4650       ----      ----      ----      ----       1'1     -'6                    1'7
4700       ----      ----      ----      ----       1'4     -'7                    2'3
4750       ----      ----      ----      ----       1'7    -1'0                    2'7
4800       ----      ----      ----      ----       2'2    -1'2                    3'4
4850       ----      ----      ----      ----       2'7    -1'3                    4'2
4900       ----      ----      ----      ----       3'3    -1'5                    5'0
4950       ----      ----      ----      ----       4'1    -1'6                    5'7
5000       ----      ----      ----      ----       4'7    -2'0                    6'7
5050       ----      ----      ----      ----       5'6    -2'2                    8'0
5100       ----      ----      ----      ----       6'5    -2'5                    9'2
5150       ----      ----      ----      ----       7'6    -2'6                   10'4
5200       ----      ----      ----      ----       8'7    -3'1                   12'0
5250       ----      ----      ----      ----      10'1    -3'3                   13'4
5300       ----      ----      ----      ----      11'4    -3'6                   15'2
5350       ----      ----      ----      ----      13'0    -4'0                   17'0
5400       ----      ----      ----      ----      14'5    -4'3                   19'0
5450       ----      ----      ----      ----      16'3    -4'6                   21'1
5500       ----      ----      ----      ----      18'2    -5'0                   23'2
5550       ----      ----      ----      ----      20'2    -5'3                   25'5
5600       ----      ----      ----      ----      22'3    -5'6                   28'1
5650       ----      ----      ----      ----      24'5    -6'1                   30'6
5700       ----      ----      ----      ----      27'0    -6'4                   33'4
5750       ----      ----      ----      ----      29'5    -6'5                   36'2
5800       ----      ----      ----      ----      32'2    -7'0                   39'2
5850       ----      ----      ----      ----      35'0    -7'2                   42'2
5900       ----      ----      ----      ----      37'7    -7'5                   45'4
5950       ----      ----      ----      ----      40'7    -7'7                   48'6
6000       ----      ----      ----      ----      44'0    -8'1                   52'1
6050       ----      ----      ----      ----      47'2    -8'3                   55'5
6100       ----      ----      ----      ----      50'4    -8'5                   59'1
6150       ----      ----      ----      ----      53'7    -8'7                   62'6
6200       ----      ----      ----      ----      57'3    -9'1                   66'4
6250       ----      ----      ----      ----      61'0    -9'2                   70'2
6300       ----      ----      ----      ----      64'5    -9'4                   74'1
6350       ----      ----      ----      ----      68'3    -9'6                   78'1
6400       ----      ----      ----      ----      72'1   -10'0                   82'1
6450       ----      ----      ----      ----      76'0   -10'1                   86'1
6500       ----      ----      ----      ----      79'7   -10'3                   90'2
6550       ----      ----      ----      ----      83'7   -10'5                   94'4
6600       ----      ----      ----      ----      87'7   -10'6                   98'5
6650       ----      ----      ----      ----      92'0   -10'7                  102'7
6700       ----      ----      ----      ----      96'1   -11'1                  107'2
6750       ----      ----      ----      ----     100'3   -11'2                  111'5
6800       ----      ----      ----      ----     104'5   -11'3                  116'0
6850       ----      ----      ----      ----     108'7   -11'4                  120'3
6900       ----      ----      ----      ----     113'2   -11'5                  124'7
6950       ----      ----      ----      ----     117'5   -11'6                  129'3
7000       ----      ----      ----      ----     122'0   -11'7                  133'7
7050       ----      ----      ----      ----     126'4   -11'7                  138'3
7100       ----      ----      ----      ----     130'7   -12'1                  143'0
7150       ----      ----      ----      ----     135'3   -12'1                  147'4
7200       ----      ----      ----      ----     139'7   -12'2                  152'1
7250       ----      ----      ----      ----     144'3   -12'3                  156'6
7300       ----      ----      ----      ----     149'0   -12'3                  161'3
7350       ----      ----      ----      ----     153'4   -12'4                  166'0
7400       ----      ----      ----      ----     158'1   -12'5                  170'6
7450       ----      ----      ----      ----     162'6   -12'5                  175'3
7500       ----      ----      ----      ----     167'3   -12'6                  180'1
7550       ----      ----      ----      ----     172'0   -12'7                  184'7
WDF MAR19 Short-Dated New Crop Wheat Option PUT
3750       ----      ----      ----      ----        '1    UNCH                     '1
3800       ----      ----      ----      ----        '1    UNCH                     '1
3850       ----      ----      ----      ----        '1    UNCH                     '1
3900       ----      ----      ----      ----        '1    UNCH                     '1
3950       ----      ----      ----      ----        '1    UNCH                     '1
4000       ----      ----      ----      ----        '1    UNCH                     '1
4050       ----      ----      ----      ----        '1    UNCH                     '1
4100       ----      ----      ----      ----        '1    UNCH                     '1
4150       ----      ----      ----      ----        '1     -'1                     '2
4200       ----      ----      ----      ----        '1     -'1                     '2
4250       ----      ----      ----      ----        '1     -'2                     '3
4300       ----      ----      ----      ----        '2     -'2                     '4
4350       ----      ----      ----      ----        '2     -'3                     '5
4400       ----      ----      ----      ----        '3     -'4                     '7
4450       ----      ----      ----      ----        '4     -'4                    1'0
4500       ----      ----      ----      ----        '5     -'6                    1'3
4550       ----      ----      ----      ----        '6     -'7                    1'5
4600       ----      ----      ----      ----       1'0    -1'0                    2'0
4650       ----      ----      ----      ----       1'2    -1'2                    2'4
4700       ----      ----      ----      ----       1'5    -1'3                    3'0
4750       ----      ----      ----      ----       2'0    -1'5                    3'5
4800       ----      ----      ----      ----       2'3    -1'7                    4'2
4850       ----      ----      ----      ----       2'7    -2'2                    5'1
4900       ----      ----      ----      ----       3'4    -2'4                    6'0
4950       ----      ----      ----      ----       4'1    -2'7                    7'0
5000       ----      ----      ----      ----       4'7    -3'1                    8'0
5050       ----      ----      ----      ----       5'6    -3'4                    9'2
5100       ----      ----      ----      ----       6'5    -3'7                   10'4
5150       ----      ----      ----      ----       7'5    -4'3                   12'0
5200       ----      ----      ----      ----       8'6    -4'6                   13'4
5250       ----      ----      ----      ----      10'0    -5'1                   15'1
5300       ----      ----      ----      ----      11'3    -5'4                   16'7                       2
5350       ----      ----      ----      ----      12'7    -6'0                   18'7
5400       ----      ----      ----      ----      14'4    -6'3                   20'7
5450       ----      ----      ----      ----      16'1    -6'7                   23'0
5500       ----      ----      ----      ----      18'0    -7'2                   25'2
5550       ----      ----      ----      ----      19'7    -7'7                   27'6
5600       ----      ----      ----      ----      21'7    -8'3                   30'2
5650       ----      ----      ----      ----      24'0    -8'7                   32'7
5700       ----      ----      ----      ----      26'2    -9'3                   35'5
5750       ----      ----      ----      ----      28'5    -9'7                   38'4
5800       ----      ----      ----      ----      31'0   -10'4                   41'4
5850       ----      ----      ----      ----      33'5   -10'7                   44'4
5900       ----      ----      ----      ----      36'3   -11'2                   47'5
5950       ----      ----      ----      ----      39'3   -11'4                   50'7
6000       ----      ----      ----      ----      42'3   -11'7                   54'2
6050       ----      ----      ----      ----      45'5   -12'0                   57'5
6100       ----      ----      ----      ----      49'0   -12'1                   61'1
6150       ----      ----      ----      ----      52'4   -12'2                   64'6
6200       ----      ----      ----      ----      56'0   -12'3                   68'3
6250       ----      ----      ----      ----      59'6   -12'3                   72'1
6300       ----      ----      ----      ----      63'4   -12'3                   75'7
6350       ----      ----      ----      ----      67'3   -12'3                   79'6
6400       ----      ----      ----      ----      71'2   -12'3                   83'5
6450       ----      ----      ----      ----      75'1   -12'4                   87'5
6500       ----      ----      ----      ----      79'1   -12'5                   91'6
6550       ----      ----      ----      ----      83'2   -12'4                   95'6
6600       ----      ----      ----      ----      87'3   -12'5                  100'0
6650       ----      ----      ----      ----      91'4   -12'5                  104'1
6700       ----      ----      ----      ----      95'5   -12'6                  108'3
6750       ----      ----      ----      ----      99'7   -12'6                  112'5
6800       ----      ----      ----      ----     104'1   -12'7                  117'0
6850       ----      ----      ----      ----     108'4   -12'7                  121'3
6900       ----      ----      ----      ----     112'7   -12'7                  125'6
6950       ----      ----      ----      ----     117'2   -13'0                  130'2
7000       ----      ----      ----      ----     121'5   -13'1                  134'6
7050       ----      ----      ----      ----     126'1   -13'1                  139'2
7100       ----      ----      ----      ----     130'5   -13'1                  143'6
7150       ----      ----      ----      ----     135'1   -13'2                  148'3
7200       ----      ----      ----      ----     139'6   -13'1                  152'7
7250       ----      ----      ----      ----     144'2   -13'2                  157'4
7300       ----      ----      ----      ----     148'7   -13'2                  162'1
7350       ----      ----      ----      ----     153'4   -13'2                  166'6
7400       ----      ----      ----      ----     158'1   -13'3                  171'4
7450       ----      ----      ----      ----     162'6   -13'3                  176'1
7500       ----      ----      ----      ----     167'4   -13'3                  180'7
7550       ----      ----      ----      ----     172'2   -13'3                  185'5
WDF MAY19 Short-Dated New Crop Wheat Option PUT
3750       ----      ----      ----      ----        '1    UNCH                     '1
3800       ----      ----      ----      ----        '1    UNCH                     '1
3850       ----      ----      ----      ----        '1    UNCH                     '1
3900       ----      ----      ----      ----        '1     -'1                     '2
3950       ----      ----      ----      ----        '1     -'1                     '2
4000       ----      ----      ----      ----        '2     -'1                     '3
4050       ----      ----      ----      ----        '2     -'2                     '4
4100       ----      ----      ----      ----        '3     -'2                     '5
4150       ----      ----      ----      ----        '4     -'2                     '6
4200       ----      ----      ----      ----        '5     -'2                     '7
4250       ----      ----      ----      ----        '6     -'3                    1'1
4300       ----      ----      ----      ----        '7     -'4                    1'3
4350       ----      ----      ----      ----       1'1     -'5                    1'6
4400       ----      ----      ----      ----       1'3     -'5                    2'0
4450       ----      ----      ----      ----       1'5     -'6                    2'3
4500       ----      ----      ----      ----       2'0     -'7                    2'7
4550       ----      ----      ----      ----       2'3    -1'0                    3'3
4600       ----      ----      ----      ----       2'7    -1'1                    4'0
4650       ----      ----      ----      ----       3'3    -1'2                    4'5
4700       ----      ----      ----      ----       3'7    -1'4                    5'3
4750       ----      ----      ----      ----       4'5    -1'4                    6'1
4800       ----      ----      ----      ----       5'3    -1'6                    7'1
4850       ----      ----      ----      ----       6'1    -2'0                    8'1
4900       ----      ----      ----      ----       7'0    -2'2                    9'2
4950       ----      ----      ----      ----       8'0    -2'3                   10'3
5000       ----      ----      ----      ----       9'1    -2'5                   11'6
5050       ----      ----      ----      ----      10'3    -2'6                   13'1
5100       ----      ----      ----      ----      11'5    -3'0                   14'5
5150       ----      ----      ----      ----      13'0    -3'2                   16'2
5200       ----      ----      ----      ----      14'4    -3'4                   18'0
5250       ----      ----      ----      ----      16'0    -3'6                   19'6
5300       ----      ----      ----      ----      17'6    -4'0                   21'6
5350       ----      ----      ----      ----      19'4    -4'2                   23'6
5400       ----      ----      ----      ----      21'3    -4'4                   25'7
5450       ----      ----      ----      ----      23'3    -4'6                   28'1
5500       ----      ----      ----      ----      25'3    -5'0                   30'3                       1
5550       ----      ----      ----      ----      27'4    -5'3                   32'7
5600       ----      ----      ----      ----      29'6    -5'5                   35'3
5650       ----      ----      ----      ----      32'1    -5'7                   38'0
5700       ----      ----      ----      ----      34'4    -6'2                   40'6
5750       ----      ----      ----      ----      37'1    -6'3                   43'4
5800       ----      ----      ----      ----      39'7    -6'5                   46'4
5850       ----      ----      ----      ----      42'5    -6'7                   49'4
5900       ----      ----      ----      ----      45'4    -7'2                   52'6
5950       ----      ----      ----      ----      48'4    -7'3                   55'7
6000       57'0      57'0      57'0      57'0      51'5    -7'5          20       59'2
6050       ----      ----      ----      ----      54'6    -7'7                   62'5
6100       ----      ----      ----      ----      58'0    -8'1                   66'1
6150       ----      ----      ----      ----      61'3    -8'2                   69'5
6200       ----      ----      ----      ----      64'6    -8'4                   73'2
6250       ----      ----      ----      ----      68'1    -8'6                   76'7
6300       ----      ----      ----      ----      71'5    -8'7                   80'4
6350       ----      ----      ----      ----      75'2    -9'0                   84'2
6400       ----      ----      ----      ----      78'6    -9'2                   88'0
