W Wheat Futures
SEP18     532'4     547'6     531'0     542'0     542'2   +10'0       44219      532'2       70666       75624
DEC18     552'2     567'4     550'4     562'0     562'0   +10'2       57285      551'6       86499      201759
MAR19     573'2     589'6B    573'0     584'4     584'6   +10'4       19702      574'2       20858      112000
MAY19     584'2     599'6     582'6     596'2     596'0   +11'6       10207      584'2        3142       24140
JLY19     578'6     594'2     578'0     588'2     588'4    +9'6        5415      578'6        4501       45366
SEP19     585'0     600'2     584'4     595'0     595'4   +10'2        1350      585'2        1578        8887
DEC19     594'4     610'0     594'4     605'0     605'4   +10'2        1167      595'2         878       14802
MAR20     605'0     614'6B    605'0     612'4     610'6   +10'0         126      600'6          27        2655
MAY20      ----      ----      ----      ----     609'6    +9'6           5      600'0           4          71
JLY20     600'0     608'0     593'4     603'6     604'0   +10'2          77      593'6          42        1465
SEP20      ----      ----      ----      ----     607'0    +9'2           2      597'6           2          24
DEC20     606'0     618'4     605'2     618'2A    615'6    +9'6          29      606'0          26         161
MAR21      ----      ----      ----      ----     617'6   +12'4           4      605'2           2          70
MAY21      ----      ----      ----      ----     617'6   +12'4                  605'2
5950       ----      ----      ----      ----      35'2    +4'5                   30'5
6000       ----      ----      ----      ----      33'2    +4'4                   28'6                       5
6050       ----      ----      ----      ----      31'3    +4'2                   27'1
6100       ----      ----      ----      ----      29'4    +4'0                   25'4
6150       ----      ----      ----      ----      27'6    +3'7                   23'7
6200       ----      ----      ----      ----      26'1    +3'5                   22'4                       5
6250       ----      ----      ----      ----      24'5    +3'4                   21'1
6300       ----      ----      ----      ----      23'1    +3'2                   19'7                       7
6350       ----      ----      ----      ----      21'6    +3'1                   18'5
6400       ----      ----      ----      ----      20'4    +3'0                   17'4                      19
6450       ----      ----      ----      ----      19'2    +2'7                   16'3
6500       ----      ----      ----      ----      18'1    +2'6                   15'3
6550       ----      ----      ----      ----      17'0    +2'5                   14'3
6600       ----      ----      ----      ----      16'0    +2'4                   13'4
6650       ----      ----      ----      ----      15'0    +2'2                   12'6
6700       ----      ----      ----      ----      14'1    +2'2                   11'7
6750       ----      ----      ----      ----      13'2    +2'1                   11'1
6800       ----      ----      ----      ----      12'4    +2'0                   10'4
6850       ----      ----      ----      ----      11'6    +1'7                    9'7
6900       ----      ----      ----      ----      11'0    +1'6                    9'2
6950       ----      ----      ----      ----      10'2    +1'5                    8'5
7000       ----      ----      ----      ----       9'5    +1'4                    8'1                       2
7050       ----      ----      ----      ----       9'1    +1'4                    7'5
7100       ----      ----      ----      ----       8'4    +1'3                    7'1
7150       ----      ----      ----      ----       8'0    +1'2                    6'6
7200       ----      ----      ----      ----       7'4    +1'2                    6'2
7250       ----      ----      ----      ----       7'1    +1'2                    5'7
7300       ----      ----      ----      ----       6'5    +1'1                    5'4
7350       ----      ----      ----      ----       6'2    +1'0                    5'2
7400       ----      ----      ----      ----       5'7    +1'0                    4'7
7450       ----      ----      ----      ----       5'4     +'7                    4'5
7500       ----      ----      ----      ----       5'1     +'7                    4'2
7550       ----      ----      ----      ----       4'7     +'7                    4'0
7600       ----      ----      ----      ----       4'5     +'7                    3'6
WDF MAY19 Short-Dated New Crop Wheat Option CALL
3750       ----      ----      ----      ----     213'4    +9'6                  203'6
3800       ----      ----      ----      ----     208'4    +9'6                  198'6
3850       ----      ----      ----      ----     203'4    +9'6                  193'6
3900       ----      ----      ----      ----     198'4    +9'6                  188'6
3950       ----      ----      ----      ----     193'4    +9'6                  183'6
4000       ----      ----      ----      ----     188'4    +9'6                  178'6
4050       ----      ----      ----      ----     183'4    +9'6                  173'6
4100       ----      ----      ----      ----     178'4    +9'5                  168'7
4150       ----      ----      ----      ----     173'5    +9'5                  164'0
4200       ----      ----      ----      ----     168'6    +9'5                  159'1
4250       ----      ----      ----      ----     163'7    +9'4                  154'3
4300       ----      ----      ----      ----     159'0    +9'3                  149'5
4350       ----      ----      ----      ----     154'2    +9'3                  144'7
4400       ----      ----      ----      ----     149'5    +9'3                  140'2
4450       ----      ----      ----      ----     144'7    +9'2                  135'5
4500       ----      ----      ----      ----     140'2    +9'1                  131'1
4550       ----      ----      ----      ----     135'6    +9'1                  126'5
4600       ----      ----      ----      ----     131'2    +9'0                  122'2
4650       ----      ----      ----      ----     126'7    +9'0                  117'7
4700       ----      ----      ----      ----     122'4    +8'7                  113'5
4750       ----      ----      ----      ----     118'1    +8'6                  109'3
4800       ----      ----      ----      ----     113'7    +8'5                  105'2
4850       ----      ----      ----      ----     109'6    +8'4                  101'2
4900       ----      ----      ----      ----     105'5    +8'3                   97'2
4950       ----      ----      ----      ----     101'5    +8'2                   93'3
5000       ----      ----      ----      ----      97'6    +8'1                   89'5
5050       ----      ----      ----      ----      93'7    +8'0                   85'7
5100       ----      ----      ----      ----      90'1    +7'6                   82'3
5150       ----      ----      ----      ----      86'3    +7'5                   78'6
5200       ----      ----      ----      ----      82'6    +7'3                   75'3
5250       ----      ----      ----      ----      79'2    +7'2                   72'0
5300       ----      ----      ----      ----      75'7    +7'1                   68'6
5350       ----      ----      ----      ----      72'4    +6'7                   65'5
5400       ----      ----      ----      ----      69'3    +6'6                   62'5
5450       ----      ----      ----      ----      66'2    +6'5                   59'5
5500       ----      ----      ----      ----      63'1    +6'2                   56'7
5550       ----      ----      ----      ----      60'2    +6'1                   54'1
5600       ----      ----      ----      ----      57'3    +5'7                   51'4
5650       ----      ----      ----      ----      54'5    +5'6                   48'7
5700       ----      ----      ----      ----      52'0    +5'4                   46'4
5750       ----      ----      ----      ----      49'4    +5'3                   44'1
5800       ----      ----      ----      ----      47'1    +5'2                   41'7                       2
5850       ----      ----      ----      ----      44'6    +5'0                   39'6
5900       ----      ----      ----      ----      42'5    +4'7                   37'6
5950       ----      ----      ----      ----      40'4    +4'5                   35'7
6000       ----      ----      ----      ----      38'4    +4'3                   34'1                       4
6050       ----      ----      ----      ----      36'5    +4'2                   32'3
6100       ----      ----      ----      ----      34'7    +4'1                   30'6
6150       ----      ----      ----      ----      33'2    +4'1                   29'1
6200       ----      ----      ----      ----      31'5    +3'7                   27'6
6250       ----      ----      ----      ----      30'0    +3'5                   26'3
6300       ----      ----      ----      ----      28'5    +3'5                   25'0
6350       ----      ----      ----      ----      27'2    +3'4                   23'6
6400       ----      ----      ----      ----      25'7    +3'3                   22'4                       5
6450       ----      ----      ----      ----      24'5    +3'2                   21'3
6500       ----      ----      ----      ----      23'4    +3'1                   20'3                       2
6550       ----      ----      ----      ----      22'2    +2'7                   19'3
6600       ----      ----      ----      ----      21'2    +2'7                   18'3
6650       ----      ----      ----      ----      20'2    +2'7                   17'3
6700       ----      ----      ----      ----      19'2    +2'6                   16'4
6750       ----      ----      ----      ----      18'2    +2'4                   15'6
6800       ----      ----      ----      ----      17'3    +2'3                   15'0
6850       ----      ----      ----      ----      16'5    +2'3                   14'2
6900       ----      ----      ----      ----      15'6    +2'2                   13'4
6950       ----      ----      ----      ----      15'0    +2'1                   12'7
7000       ----      ----      ----      ----      14'3    +2'1                   12'2
7050       ----      ----      ----      ----      13'5    +2'0                   11'5
7100       ----      ----      ----      ----      13'0    +2'0                   11'0
7150       ----      ----      ----      ----      12'3    +1'7                   10'4
7200       ----      ----      ----      ----      11'7    +1'7                   10'0
7250       ----      ----      ----      ----      11'2    +1'6                    9'4
7300       ----      ----      ----      ----      10'6    +1'6                    9'0
7350       ----      ----      ----      ----      10'2    +1'5                    8'5
7400       ----      ----      ----      ----       9'6    +1'4                    8'2
7450       ----      ----      ----      ----       9'3    +1'4                    7'7
7500       ----      ----      ----      ----       8'7    +1'3                    7'4
7550       ----      ----      ----      ----       8'4    +1'3                    7'1
7600       ----      ----      ----      ----       8'1    +1'3                    6'6

WDF DEC18 Short-Dated New Crop Wheat Option PUT
3750       ----      ----      ----      ----        '1    UNCH                     '1
3800       ----      ----      ----      ----        '1    UNCH                     '1
3850       ----      ----      ----      ----        '1    UNCH                     '1
3900       ----      ----      ----      ----        '1    UNCH                     '1
3950       ----      ----      ----      ----        '1    UNCH                     '1
4000       ----      ----      ----      ----        '1    UNCH                     '1
4050       ----      ----      ----      ----        '1    UNCH                     '1
4100       ----      ----      ----      ----        '1    UNCH                     '1
4150       ----      ----      ----      ----        '1    UNCH                     '1
4200       ----      ----      ----      ----        '1     -'1                     '2
4250       ----      ----      ----      ----        '1     -'1                     '2
4300       ----      ----      ----      ----        '1     -'2                     '3
4350       ----      ----      ----      ----        '2     -'1                     '3
4400       ----      ----      ----      ----        '2     -'2                     '4
4450       ----      ----      ----      ----        '3     -'2                     '5
4500       ----      ----      ----      ----        '3     -'4                     '7
4550       ----      ----      ----      ----        '4     -'4                    1'0
4600       ----      ----      ----      ----        '5     -'5                    1'2
4650       ----      ----      ----      ----        '7     -'5                    1'4
4700       ----      ----      ----      ----       1'0     -'7                    1'7
4750       ----      ----      ----      ----       1'2    -1'0                    2'2
4800       ----      ----      ----      ----       1'5    -1'0                    2'5
4850       ----      ----      ----      ----       1'7    -1'2                    3'1
4900       ----      ----      ----      ----       2'2    -1'4                    3'6
4950       ----      ----      ----      ----       2'6    -1'5                    4'3
5000       ----      ----      ----      ----       3'2    -1'7                    5'1
5050       ----      ----      ----      ----       3'7    -2'0                    5'7
5100       ----      ----      ----      ----       4'4    -2'2                    6'6
5150       ----      ----      ----      ----       5'2    -2'4                    7'6
5200       ----      ----      ----      ----       6'1    -2'6                    8'7
5250       ----      ----      ----      ----       7'0    -3'1                   10'1
5300       ----      ----      ----      ----       8'1    -3'3                   11'4
5350       ----      ----      ----      ----       9'2    -3'5                   12'7
5400       ----      ----      ----      ----      10'4    -4'0                   14'4
5450       ----      ----      ----      ----      11'7    -4'2                   16'1
5500       ----      ----      ----      ----      13'3    -4'5                   18'0
5550       ----      ----      ----      ----      15'0    -5'0                   20'0
5600       ----      ----      ----      ----      16'7    -5'1                   22'0
5650       ----      ----      ----      ----      18'6    -5'4                   24'2
5700       ----      ----      ----      ----      20'6    -5'7                   26'5
5750       ----      ----      ----      ----      23'0    -6'1                   29'1
5800       ----      ----      ----      ----      25'3    -6'3                   31'6
5850       ----      ----      ----      ----      27'7    -6'5                   34'4
5900       ----      ----      ----      ----      30'4    -7'0                   37'4
5950       ----      ----      ----      ----      33'2    -7'2                   40'4
6000       ----      ----      ----      ----      36'1    -7'4                   43'5
6050       ----      ----      ----      ----      39'1    -7'6                   46'7
6100       ----      ----      ----      ----      42'3    -8'0                   50'3
6150       ----      ----      ----      ----      45'5    -8'2                   53'7
6200       ----      ----      ----      ----      49'0    -8'3                   57'3
6250       ----      ----      ----      ----      52'4    -8'5                   61'1
6300       ----      ----      ----      ----      56'1    -8'6                   64'7
6350       ----      ----      ----      ----      59'7    -8'7                   68'6
6400       ----      ----      ----      ----      63'6    -9'0                   72'6
6450       ----      ----      ----      ----      67'5    -9'2                   76'7
6500       ----      ----      ----      ----      71'5    -9'2                   80'7
6550       ----      ----      ----      ----      75'5    -9'4                   85'1
6600       ----      ----      ----      ----      79'7    -9'4                   89'3
6650       ----      ----      ----      ----      84'0    -9'5                   93'5
6700       ----      ----      ----      ----      88'3    -9'5                   98'0
6750       ----      ----      ----      ----      92'5    -9'6                  102'3
6800       ----      ----      ----      ----      97'0    -9'7                  106'7
6850       ----      ----      ----      ----     101'4    -9'7                  111'3
6900       ----      ----      ----      ----     106'0    -9'7                  115'7
6950       ----      ----      ----      ----     110'4   -10'0                  120'4
7000       ----      ----      ----      ----     115'1   -10'0                  125'1
7050       ----      ----      ----      ----     119'6   -10'0                  129'6
7100       ----      ----      ----      ----     124'3   -10'0                  134'3
7150       ----      ----      ----      ----     129'0   -10'1                  139'1
7200       ----      ----      ----      ----     133'6   -10'0                  143'6
7250       ----      ----      ----      ----     138'4   -10'0                  148'4
7300       ----      ----      ----      ----     143'2   -10'0                  153'2
7350       ----      ----      ----      ----     148'0   -10'1                  158'1
7400       ----      ----      ----      ----     152'7   -10'0                  162'7
7450       ----      ----      ----      ----     157'5   -10'1                  167'6
7500       ----      ----      ----      ----     162'4   -10'0                  172'4
7550       ----      ----      ----      ----     167'3   -10'0                  177'3
7600       ----      ----      ----      ----     172'2   -10'0                  182'2
WDF MAR19 Short-Dated New Crop Wheat Option PUT
3750       ----      ----      ----      ----        '1    UNCH                     '1
3800       ----      ----      ----      ----        '1    UNCH                     '1
3850       ----      ----      ----      ----        '1    UNCH                     '1
3900       ----      ----      ----      ----        '1    UNCH                     '1
3950       ----      ----      ----      ----        '1    UNCH                     '1
4000       ----      ----      ----      ----        '1    UNCH                     '1
4050       ----      ----      ----      ----        '1     -'1                     '2
4100       ----      ----      ----      ----        '2    UNCH                     '2
4150       ----      ----      ----      ----        '2     -'1                     '3
4200       ----      ----      ----      ----        '3     -'1                     '4
4250       ----      ----      ----      ----        '4     -'1                     '5
4300       ----      ----      ----      ----        '5     -'1                     '6
4350       ----      ----      ----      ----        '6     -'2                    1'0
4400       ----      ----      ----      ----        '7     -'2                    1'1
4450       ----      ----      ----      ----       1'1     -'2                    1'3
4500       ----      ----      ----      ----       1'3     -'3                    1'6
4550       ----      ----      ----      ----       1'5     -'3                    2'0
4600       ----      ----      ----      ----       1'7     -'5                    2'4
4650       ----      ----      ----      ----       2'2     -'5                    2'7
4700       ----      ----      ----      ----       2'6     -'5                    3'3
4750       ----      ----      ----      ----       3'1     -'7                    4'0
4800       ----      ----      ----      ----       3'6     -'7                    4'5
4850       ----      ----      ----      ----       4'3    -1'0                    5'3
4900       ----      ----      ----      ----       5'0    -1'1                    6'1
4950       ----      ----      ----      ----       5'6    -1'2                    7'0
5000       ----      ----      ----      ----       6'5    -1'3                    8'0
5050       ----      ----      ----      ----       7'4    -1'5                    9'1
5100       ----      ----      ----      ----       8'4    -1'6                   10'2
5150       ----      ----      ----      ----       9'5    -1'7                   11'4
5200       ----      ----      ----      ----      10'7    -2'0                   12'7
5250       ----      ----      ----      ----      12'1    -2'2                   14'3
5300       ----      ----      ----      ----      13'4    -2'4                   16'0                       2
5350       ----      ----      ----      ----      15'0    -2'5                   17'5
5400       ----      ----      ----      ----      16'5    -2'7                   19'4
5450       ----      ----      ----      ----      18'3    -3'0                   21'3
5500       ----      ----      ----      ----      20'2    -3'1                   23'3
5550       ----      ----      ----      ----      22'1    -3'3                   25'4
5600       ----      ----      ----      ----      24'2    -3'4                   27'6
5650       ----      ----      ----      ----      26'3    -3'6                   30'1
5700       ----      ----      ----      ----      28'5    -4'0                   32'5
5750       ----      ----      ----      ----      31'0    -4'2                   35'2
5800       ----      ----      ----      ----      33'4    -4'4                   38'0
5850       ----      ----      ----      ----      36'1    -4'5                   40'6
5900       ----      ----      ----      ----      38'7    -4'7                   43'6
5950       ----      ----      ----      ----      41'6    -5'0                   46'6
6000       ----      ----      ----      ----      44'5    -5'2                   49'7
6050       ----      ----      ----      ----      47'6    -5'3                   53'1
6100       ----      ----      ----      ----      50'7    -5'5                   56'4
6150       ----      ----      ----      ----      54'1    -5'6                   59'7
6200       ----      ----      ----      ----      57'3    -6'0                   63'3
6250       ----      ----      ----      ----      60'7    -6'1                   67'0
6300       ----      ----      ----      ----      64'3    -6'2                   70'5
6350       ----      ----      ----      ----      67'7    -6'4                   74'3
6400       ----      ----      ----      ----      71'5    -6'5                   78'2
6450       ----      ----      ----      ----      75'2    -6'7                   82'1
6500       ----      ----      ----      ----      79'1    -6'7                   86'0
6550       ----      ----      ----      ----      83'0    -7'0                   90'0
6600       ----      ----      ----      ----      86'7    -7'2                   94'1
6650       ----      ----      ----      ----      90'7    -7'3                   98'2
6700       ----      ----      ----      ----      95'0    -7'3                  102'3
6750       ----      ----      ----      ----      99'0    -7'5                  106'5
6800       ----      ----      ----      ----     103'2    -7'5                  110'7
6850       ----      ----      ----      ----     107'3    -7'7                  115'2
6900       ----      ----      ----      ----     111'5    -8'0                  119'5
6950       ----      ----      ----      ----     116'0    -8'0                  124'0
7000       ----      ----      ----      ----     120'3    -8'0                  128'3
7050       ----      ----      ----      ----     124'6    -8'1                  132'7
7100       ----      ----      ----      ----     129'1    -8'2                  137'3
7150       ----      ----      ----      ----     133'4    -8'3                  141'7
7200       ----      ----      ----      ----     138'0    -8'4                  146'4
7250       ----      ----      ----      ----     142'4    -8'5                  151'1
7300       ----      ----      ----      ----     147'1    -8'5                  155'6
7350       ----      ----      ----      ----     151'5    -8'6                  160'3
7400       ----      ----      ----      ----     156'2    -8'6                  165'0
7450       ----      ----      ----      ----     160'7    -8'7                  169'6
7500       ----      ----      ----      ----     165'4    -8'7                  174'3
7550       ----      ----      ----      ----     170'2    -8'7                  179'1
7600       ----      ----      ----      ----     174'7    -9'0                  183'7
WDF MAY19 Short-Dated New Crop Wheat Option PUT
3750       ----      ----      ----      ----        '1     -'1                     '2
3800       ----      ----      ----      ----        '2    UNCH                     '2
3850       ----      ----      ----      ----        '2     -'1                     '3
3900       ----      ----      ----      ----        '3    UNCH                     '3
3950       ----      ----      ----      ----        '4    UNCH                     '4
4000       ----      ----      ----      ----        '4     -'1                     '5
4050       ----      ----      ----      ----        '5     -'1                     '6
4100       ----      ----      ----      ----        '6     -'2                    1'0
4150       ----      ----      ----      ----       1'0     -'1                    1'1
4200       ----      ----      ----      ----       1'1     -'2                    1'3
4250       ----      ----      ----      ----       1'3     -'2                    1'5
4300       ----      ----      ----      ----       1'5     -'2                    1'7
4350       ----      ----      ----      ----       1'7     -'3                    2'2
4400       ----      ----      ----      ----       2'1     -'4                    2'5
4450       ----      ----      ----      ----       2'4     -'4                    3'0
4500       ----      ----      ----      ----       3'0     -'4                    3'4
4550       ----      ----      ----      ----       3'3     -'5                    4'0
4600       ----      ----      ----      ----       3'7     -'6                    4'5
4650       ----      ----      ----      ----       4'4     -'6                    5'2
4700       ----      ----      ----      ----       5'0     -'7                    5'7
4750       ----      ----      ----      ----       5'6    -1'0                    6'6
4800       ----      ----      ----      ----       6'4    -1'0                    7'4
4850       ----      ----      ----      ----       7'2    -1'2                    8'4
4900       ----      ----      ----      ----       8'1    -1'3                    9'4
4950       ----      ----      ----      ----       9'1    -1'4                   10'5
5000       ----      ----      ----      ----      10'1    -1'5                   11'6
5050       ----      ----      ----      ----      11'2    -1'6                   13'0
5100       ----      ----      ----      ----      12'3    -2'0                   14'3
5150       ----      ----      ----      ----      13'6    -2'0                   15'6
5200       ----      ----      ----      ----      15'0    -2'2                   17'2
5250       ----      ----      ----      ----      16'4    -2'3                   18'7
5300       ----      ----      ----      ----      18'0    -2'5                   20'5
5350       ----      ----      ----      ----      19'5    -2'6                   22'3
5400       ----      ----      ----      ----      21'3    -3'0                   24'3
5450       ----      ----      ----      ----      23'2    -3'1                   26'3
5500       ----      ----      ----      ----      25'1    -3'2                   28'3                       1
5550       ----      ----      ----      ----      27'1    -3'4                   30'5
5600       ----      ----      ----      ----      29'2    -3'5                   32'7
5650       ----      ----      ----      ----      31'3    -4'0                   35'3
5700       ----      ----      ----      ----      33'6    -4'1                   37'7
5750       ----      ----      ----      ----      36'1    -4'2                   40'3
5800       ----      ----      ----      ----      38'6    -4'3                   43'1
5850       ----      ----      ----      ----      41'3    -4'5                   46'0
5900       ----      ----      ----      ----      44'1    -4'6                   48'7
5950       ----      ----      ----      ----      47'0    -5'0                   52'0
6000       ----      ----      ----      ----      49'7    -5'2                   55'1                       1
6050       ----      ----      ----      ----      53'0    -5'2                   58'2
6100       ----      ----      ----      ----      56'1    -5'4                   61'5
6150       ----      ----      ----      ----      59'3    -5'5                   65'0
