W Wheat Futures
MAY19     468'4     469'2     459'4     463'6     464'4    -5'0       47846      469'4       61160      224347
JLY19     474'0     474'4     465'2     469'2     470'4    -4'4       20357      475'0       27825      131288
SEP19     482'4     482'6     473'4A    477'6B    478'6    -4'4        6323      483'2        8428       56878
DEC19     496'2     496'6     488'0     492'2A    493'2    -4'2        4178      497'4        4947       62580
MAR20     509'2     509'2     500'4A    505'6A    506'2    -3'4         735      509'6         809        9850
MAY20     513'4     513'4     506'6     511'6A    512'2    -3'2          78      515'4          99        3258
JLY20     511'6     514'4     508'6A    513'4A    514'0    -3'6          34      517'6         107        4829
SEP20      ----      ----      ----      ----     520'4    -3'6                  524'2                     367
DEC20     526'4     531'0B    526'4     531'0B    531'6    -3'4           9      535'2           4        1417
MAR21      ----      ----      ----      ----     540'4    -3'2           5      543'6           2         319
MAY21      ----      ----      ----      ----     545'4    -3'2                  548'6                      23
JLY21      ----      ----      ----      ----     545'2    -3'2                  548'4                       8

WDF MAY19 Short-Dated New Crop Wheat Option CALL
6000       ----      ----      ----      ----        '1    UNCH                     '1                       4
6050       ----      ----      ----      ----        '1    UNCH                     '1
6100       ----      ----      ----      ----        '1    UNCH                     '1
6150       ----      ----      ----      ----        '1    UNCH                     '1
6200       ----      ----      ----      ----        '1    UNCH                     '1
6250       ----      ----      ----      ----        '1    UNCH                     '1
6300       ----      ----      ----      ----        '1    UNCH                     '1
6350       ----      ----      ----      ----        '1    UNCH                     '1
6400       ----      ----      ----      ----        '1    UNCH                     '1                       5
6450       ----      ----      ----      ----        '1    UNCH                     '1
6500       ----      ----      ----      ----        '1    UNCH                     '1                       2
6550       ----      ----      ----      ----        '1    UNCH                     '1
6600       ----      ----      ----      ----        '1    UNCH                     '1
6650       ----      ----      ----      ----        '1    UNCH                     '1
6700       ----      ----      ----      ----        '1    UNCH                     '1
6750       ----      ----      ----      ----        '1    UNCH                     '1
6800       ----      ----      ----      ----        '1    UNCH                     '1
6850       ----      ----      ----      ----        '1    UNCH                     '1
6900       ----      ----      ----      ----        '1    UNCH                     '1
6950       ----      ----      ----      ----        '1    UNCH                     '1
7000       ----      ----      ----      ----        '1    UNCH                     '1
7050       ----      ----      ----      ----        '1    UNCH                     '1
7100       ----      ----      ----      ----        '1    UNCH                     '1
7150       ----      ----      ----      ----        '1    UNCH                     '1
7200       ----      ----      ----      ----        '1    UNCH                     '1
7250       ----      ----      ----      ----        '1    UNCH                     '1
7300       ----      ----      ----      ----        '1    UNCH                     '1
7350       ----      ----      ----      ----        '1    UNCH                     '1
7400       ----      ----      ----      ----        '1    UNCH                     '1
7450       ----      ----      ----      ----        '1    UNCH                     '1
7500       ----      ----      ----      ----        '1    UNCH                     '1
7550       ----      ----      ----      ----        '1    UNCH                     '1
7600       ----      ----      ----      ----        '1    UNCH                     '1

WDF MAY19 Short-Dated New Crop Wheat Option PUT
3300       ----      ----      ----      ----        '1    UNCH                     '1
3350       ----      ----      ----      ----        '1    UNCH                     '1
3400       ----      ----      ----      ----        '1    UNCH                     '1
3450       ----      ----      ----      ----        '1    UNCH                     '1
3500       ----      ----      ----      ----        '1    UNCH                     '1
3550       ----      ----      ----      ----        '1    UNCH                     '1
3600       ----      ----      ----      ----        '1    UNCH                     '1
3650       ----      ----      ----      ----        '1    UNCH                     '1
3700       ----      ----      ----      ----        '1    UNCH                     '1
3750       ----      ----      ----      ----        '1    UNCH                     '1
3800       ----      ----      ----      ----        '1    UNCH                     '1
3850       ----      ----      ----      ----        '1    UNCH                     '1
3900       ----      ----      ----      ----        '1    UNCH                     '1
3950       ----      ----      ----      ----        '1    UNCH                     '1
4000       ----      ----      ----      ----        '1    UNCH                     '1                     200
4050       ----      ----      ----      ----        '1    UNCH                     '1
4100       ----      ----      ----      ----        '1    UNCH                     '1
4150       ----      ----      ----      ----        '1    UNCH                     '1
4200       ----      ----      ----      ----        '2    UNCH                     '2
4250       ----      ----      ----      ----        '4     +'1                     '3
4300       ----      ----      ----      ----        '6     +'2                     '4
4350       ----      ----      ----      ----       1'1     +'3                     '6
4400       ----      ----      ----      ----       1'6     +'5                    1'1
4450       ----      ----      ----      ----       2'4     +'6                    1'6
4500       ----       2'6B     ----      ----       3'4    +1'0                    2'4                     200
4550       ----       3'7B     ----      ----       4'7    +1'3                    3'4                     620
4600       ----       6'1B     ----      ----       6'4    +1'4                    5'0
4650       ----       8'5B     ----      ----       8'4    +1'6                    6'6
4700       ----      10'1B     ----      ----      10'7    +1'7                    9'0
4750       ----      ----      ----      ----      13'6    +2'2                   11'4
4800       ----      ----      ----      ----      16'7    +2'4                   14'3
4850       ----      ----      ----      ----      20'2    +2'5                   17'5
4900       ----      ----      ----      ----      24'1    +3'0                   21'1
4950       ----      ----      ----      ----      28'1    +3'2                   24'7
5000       ----      ----      ----      ----      32'3    +3'4                   28'7
5050       ----      ----      ----      ----      36'6    +3'5                   33'1
5100       ----      ----      ----      ----      41'2    +3'7                   37'3
5150       ----      ----      ----      ----      45'7    +4'0                   41'7
5200       ----      ----      ----      ----      50'5    +4'1                   46'4
5250       ----      ----      ----      ----      55'3    +4'2                   51'1
5300       ----      ----      ----      ----      60'1    +4'2                   55'7
5350       ----      ----      ----      ----      65'0    +4'2                   60'6
5400       ----      ----      ----      ----      69'7    +4'3                   65'4
5450       ----      ----      ----      ----      74'6    +4'3                   70'3
5500       ----      ----      ----      ----      79'6    +4'4                   75'2                       1
5550       ----      ----      ----      ----      84'5    +4'3                   80'2
5600       ----      ----      ----      ----      89'5    +4'4                   85'1
5650       ----      ----      ----      ----      94'4    +4'3                   90'1
5700       ----      ----      ----      ----      99'4    +4'3                   95'1
5750       ----      ----      ----      ----     104'4    +4'4                  100'0
5800       ----      ----      ----      ----     109'4    +4'4                  105'0
5850       ----      ----      ----      ----     114'4    +4'4                  110'0
5900       ----      ----      ----      ----     119'4    +4'4                  115'0
5950       ----      ----      ----      ----     124'4    +4'4                  120'0
6000       ----      ----      ----      ----     129'4    +4'4                  125'0                       1
6050       ----      ----      ----      ----     134'4    +4'4                  130'0
6100       ----      ----      ----      ----     139'4    +4'4                  135'0
6150       ----      ----      ----      ----     144'4    +4'4                  140'0
6200       ----      ----      ----      ----     149'4    +4'4                  145'0
6250       ----      ----      ----      ----     154'4    +4'4                  150'0
6300       ----      ----      ----      ----     159'4    +4'4                  155'0                       3
6350       ----      ----      ----      ----     164'4    +4'4                  160'0
6400       ----      ----      ----      ----     169'4    +4'4                  165'0
6450       ----      ----      ----      ----     174'4    +4'4                  170'0
6500       ----      ----      ----      ----     179'4    +4'4                  175'0
6550       ----      ----      ----      ----     184'4    +4'4                  180'0
6600       ----      ----      ----      ----     189'4    +4'4                  185'0
6650       ----      ----      ----      ----     194'4    +4'4                  190'0
6700       ----      ----      ----      ----     199'4    +4'4                  195'0
6750       ----      ----      ----      ----     204'4    +4'4                  200'0
6800       ----      ----      ----      ----     209'4    +4'4                  205'0
6850       ----      ----      ----      ----     214'4    +4'4                  210'0
6900       ----      ----      ----      ----     219'4    +4'4                  215'0
6950       ----      ----      ----      ----     224'4    +4'4                  220'0
7000       ----      ----      ----      ----     229'4    +4'4                  225'0
7050       ----      ----      ----      ----     234'4    +4'4                  230'0
7100       ----      ----      ----      ----     239'4    +4'4                  235'0
7150       ----      ----      ----      ----     244'4    +4'4                  240'0
7200       ----      ----      ----      ----     249'4    +4'4                  245'0
7250       ----      ----      ----      ----     254'4    +4'4                  250'0
7300       ----      ----      ----      ----     259'4    +4'4                  255'0
7350       ----      ----      ----      ----     264'4    +4'4                  260'0
7400       ----      ----      ----      ----     269'4    +4'4                  265'0
7450       ----      ----      ----      ----     274'4    +4'4                  270'0
7500       ----      ----      ----      ----     279'4    +4'4                  275'0
7550       ----      ----      ----      ----     284'4    +4'4                  280'0
7600       ----      ----      ----      ----     289'4    +4'4                  285'0

WZ MAY19 Wheat Options CALL
2200      240'0     245'0B    240'0      ----     244'4    -5'0           1      249'4
2300       ----      ----     230'4A     ----     234'4    -5'0                  239'4
2400       ----      ----     220'4A     ----     224'4    -5'0                  229'4
2500       ----      ----     210'2A     ----     214'4    -5'0                  219'4
2600       ----      ----     200'2A     ----     204'4    -5'0                  209'4
2700       ----      ----     190'2A     ----     194'4    -5'0                  199'4
2800       ----      ----     180'2A     ----     184'4    -5'0                  189'4
2900       ----      ----     170'2A     ----     174'4    -5'0                  179'4
3000       ----      ----     160'2A     ----     164'4    -5'0                  169'4
3100       ----      ----     150'2A     ----     154'4    -5'0                  159'4
3200       ----      ----     140'2A     ----     144'4    -5'0                  149'4
3250       ----      ----     135'2A     ----     139'4    -5'0                  144'4
3300       ----      ----     130'2A     ----     134'4    -5'0                  139'4
3350       ----      ----     125'2A     ----     129'4    -5'0                  134'4
3400       ----      ----     120'2A     ----     124'4    -5'0                  129'4
3450       ----      ----     115'2A     ----     119'4    -5'0                  124'4
3500       ----      ----     110'2A     ----     114'4    -5'0                  119'4                       4
3550       ----      ----     105'2A     ----     109'4    -5'0                  114'4
3600       ----      ----     100'2A     ----     104'4    -5'0                  109'4
3650       ----      ----      95'2A     ----      99'4    -5'0                  104'4                       2
3700       ----      ----      90'2A     ----      94'4    -5'0                   99'4                       2
3750       ----      ----      85'2A     ----      89'4    -5'0                   94'4                       2
3800       ----      ----      80'2A     ----      84'4    -5'0                   89'4                       1
3850       ----      ----      75'2A     ----      79'4    -5'0                   84'4
3900       ----      ----      70'2A     ----      74'4    -5'0                   79'4                      51
3950       ----      ----      65'2A     ----      69'4    -5'0                   74'4                       1
4000       ----      ----      60'2A     ----      64'5    -4'7                   69'4                       2
4050       ----      ----      55'3A     ----      59'5    -5'0                   64'5                       5
4100       ----      ----      50'4A     ----      54'5    -5'0                   59'5                       2
4150       ----      ----      45'6A     ----      49'7    -4'7                   54'6                       3
4200       ----      ----      41'0A     ----      45'0    -4'7                   49'7                      14
4250       ----      ----      36'3A     ----      40'2    -4'7                   45'1          50          66
4300       ----      ----      31'7A     ----      35'6    -4'6                   40'4          50         592
4350       ----      ----      27'6A     ----      31'2    -4'5                   35'7           3         263
4400       25'2      27'6B     23'5A     ----      27'0    -4'5          39       31'5          67        2992
4450       24'2      24'2      20'0A     ----      23'0    -4'4           2       27'4          10         720
4500       18'6      20'3B     16'6A     ----      19'3    -4'3           8       23'6          58        2274
4550       15'6      17'1B     13'7A     ----      16'1    -4'1           3       20'2                    1439
4600       13'6      14'2      11'3      ----      13'3    -3'5         753       17'0         697        7480
4650       11'3      11'7       9'2A     ----      11'0    -3'2         260       14'2          83        2032
4700       10'4      10'4       7'4       8'6       9'0    -2'6         395       11'6         454        4846
4750        7'0       7'6B      6'0A     ----       7'2    -2'3         130        9'5          49        1432
4800        5'6       6'3       4'7       5'0       5'6    -2'1        1858        7'7         411        6350
4850        6'3       6'3       3'7      ----       4'5    -1'6         430        6'3         155        1963
4900        3'4       4'0B      3'1      ----       3'5    -1'4        1290        5'1        1666        9828
4950        2'6       3'2B      2'4      ----       3'0    -1'1          57        4'1          49        1758
5000        2'2       2'5       2'0      ----       2'3    -1'0         719        3'3         312        6516
5050        1'6       2'0B      1'5      ----       1'7     -'7         154        2'6         624        3328
5100        1'2       1'5B      1'2      ----       1'4     -'5         380        2'1          85        5260
5150        1'5       1'5       1'0      ----       1'2     -'4          63        1'6         978         830
5200         '7       1'0B       '7      ----       1'0     -'3           4        1'3         120        4209
5250         '7        '7        '5      ----        '6     -'3          44        1'1          83        1939
5300         '5        '5        '4      ----        '5     -'2         381         '7          98        2798
5350         '4        '4        '3      ----        '4     -'2          22         '6         130         825
5400         '3        '3        '3      ----        '3     -'2         221         '5          30        3452
5450       ----      ----        '3A     ----        '3     -'1                     '4           1        1006
5500         '2        '2        '2      ----        '2     -'1           4         '3           5        3214
5550         '2        '2        '2      ----        '2    UNCH          35         '2          56         789
5600       ----      ----      ----      ----        '1     -'1                     '2          17        2316
5650       ----      ----      ----      ----        '1     -'1                     '2          11         810
5700         '1        '1        '1      ----        '1    UNCH         105         '1           1        3769
5750         '1        '1        '1      ----        '1    UNCH           1         '1                     745
5800         '1        '1        '1      ----        '1    UNCH          30         '1          53        1681
5850       ----      ----      ----      ----        '1    UNCH                     '1                     406
5900       ----      ----      ----      ----        '1    UNCH                     '1                     840
5950       ----      ----      ----      ----        '1    UNCH                     '1         100         310
6000       ----      ----      ----      ----        '1    UNCH                     '1          20        9698
6050       ----      ----      ----      ----        '1    UNCH                     '1                     250
6100       ----      ----      ----      ----        '1    UNCH                     '1                     487
6150       ----      ----      ----      ----        '1    UNCH                     '1                     180
6200       ----      ----      ----      ----        '1    UNCH                     '1                     761
6250       ----      ----      ----      ----        '1    UNCH                     '1                     395
6300       ----      ----      ----      ----        '1    UNCH                     '1                     162
6350       ----      ----      ----      ----        '1    UNCH                     '1                      95
6400       ----      ----      ----      ----        '1    UNCH                     '1                     614
6450       ----      ----      ----      ----        '1    UNCH                     '1                      45
6500       ----      ----      ----      ----        '1    UNCH                     '1                    1447
6550       ----      ----      ----      ----        '1    UNCH                     '1                      63
6600       ----      ----      ----      ----        '1    UNCH                     '1                     120
6700       ----      ----      ----      ----        '1    UNCH                     '1                     313
6800       ----      ----      ----      ----        '1    UNCH                     '1                     180
6900       ----      ----      ----      ----        '1    UNCH                     '1                     101
7000       ----      ----      ----      ----        '1    UNCH                     '1                     288
7100       ----      ----      ----      ----        '1    UNCH                     '1                      14
7200       ----      ----      ----      ----        '1    UNCH                     '1                       8
7300       ----      ----      ----      ----        '1    UNCH                     '1                      35
7400       ----      ----      ----      ----        '1    UNCH                     '1                      36
7500       ----      ----      ----      ----        '1    UNCH                     '1                      26
7600       ----      ----      ----      ----        '1    UNCH                     '1
7700       ----      ----      ----      ----        '1    UNCH                     '1                      13
7800       ----      ----      ----      ----        '1    UNCH                     '1                       1
7900       ----      ----      ----      ----        '1    UNCH                     '1
8000       ----      ----      ----      ----        '1    UNCH                     '1                      71
8100       ----      ----      ----      ----        '1    UNCH                     '1
8200       ----      ----      ----      ----        '1    UNCH                     '1                     101
8300       ----      ----      ----      ----        '1    UNCH                     '1                       5
8400       ----      ----      ----      ----        '1    UNCH                     '1
8500       ----      ----      ----      ----        '1    UNCH                     '1                      21
8600       ----      ----      ----      ----        '1    UNCH                     '1
8700       ----      ----      ----      ----        '1    UNCH                     '1                     115
8800       ----      ----      ----      ----        '1    UNCH                     '1
8900       ----      ----      ----      ----        '1    UNCH                     '1
9000       ----      ----      ----      ----        '1    UNCH                     '1                     466
9100       ----      ----      ----      ----        '1    UNCH                     '1
9200       ----      ----      ----      ----        '1    UNCH                     '1                       8
9300       ----      ----      ----      ----        '1    UNCH                     '1
WZ JUN19 Wheat Options CALL
2200       ----      ----     246'4A     ----     250'4    -4'4                  255'0
2300       ----      ----     236'4A     ----     240'4    -4'4                  245'0
2400       ----      ----     226'1A     ----     230'4    -4'4                  235'0
2500       ----      ----     216'1A     ----     220'4    -4'4                  225'0
2600       ----      ----     206'1A     ----     210'4    -4'4                  215'0
2700       ----      ----     196'1A     ----     200'4    -4'4                  205'0
2800       ----      ----     186'1A     ----     190'4    -4'4                  195'0
2900       ----      ----     176'1A     ----     180'4    -4'4                  185'0
3000       ----      ----     166'1A     ----     170'4    -4'4                  175'0
3100       ----      ----     156'1A     ----     160'4    -4'4                  165'0
3200       ----      ----     146'1A     ----     150'4    -4'4                  155'0
3300       ----      ----     136'1A     ----     140'4    -4'4                  145'0
3350       ----      ----     131'4A     ----     135'4    -4'4                  140'0
3400       ----      ----     126'1A     ----     130'4    -4'4                  135'0
3450       ----      ----     121'4A     ----     125'4    -4'4                  130'0
3500       ----      ----     116'1A     ----     120'4    -4'4                  125'0
3550       ----      ----     111'1A     ----     115'4    -4'4                  120'0
3600       ----      ----     106'1A     ----     110'4    -4'4                  115'0
3650       ----      ----     101'1A     ----     105'4    -4'4                  110'0
3700       ----      ----      96'1A     ----     100'4    -4'4                  105'0
3750       ----      ----      91'2A     ----      95'4    -4'4                  100'0
3800       ----      ----      86'2A     ----      90'4    -4'4                   95'0
3850       ----      ----      81'0A     ----      85'4    -4'4                   90'0
3900       ----      ----      76'1A     ----      80'4    -4'4                   85'0
3950       ----      ----      71'2A     ----      75'5    -4'4                   80'1
4000       ----      ----      66'3A     ----      70'6    -4'4                   75'2
4050       ----      ----      61'5A     ----      65'7    -4'4                   70'3
4100       ----      ----      56'7A     ----      61'1    -4'3                   65'4
4150       ----      ----      52'2A     ----      56'3    -4'3                   60'6
4200       ----      ----      47'6A     ----      51'6    -4'3                   56'1
4250       ----      ----      43'3A     ----      47'2    -4'3                   51'5
4300       ----      ----      39'1A     ----      42'7    -4'2                   47'1                      10
4350       ----      ----      35'1A     ----      38'5    -4'2                   42'7                      40
4400       ----      ----      31'2A     ----      34'5    -4'1                   38'6                      41
4450       ----      ----      27'5A     ----      30'7    -4'0                   34'7                     135
4500       ----      ----      24'2A     ----      27'3    -3'6                   31'1                     320
4550       ----      ----      21'3A     ----      24'2    -3'4                   27'6                       6
4600       ----      ----      18'6A     ----      21'2    -3'3                   24'5           1         176
4650       ----      ----      16'3A     ----      18'5    -3'1          10       21'6                      67
4700       16'1      16'6B     14'2A     ----      16'2    -2'7         130       19'1          22         412
4750       14'2      14'5      12'3A     ----      14'1    -2'5          36       16'6         164         409
4800       12'3      12'6B     10'6A     ----      12'2    -2'3          20       14'5           1         152
4850       10'6      10'7B      9'2A     ----      10'5    -2'0           6       12'5           1         379
4900        8'7       8'7       8'0A     ----       9'1    -1'7           9       11'0           1        1315
4950        8'1       8'1       6'7A     ----       7'7    -1'5           4        9'4          20          93
5000        6'4       7'0B      5'7A     ----       6'6    -1'4           3        8'2           9         113
5050       ----      ----       5'0A     ----       5'6    -1'3                    7'1           7          84
5100       ----      ----       4'3A     ----       5'0    -1'1                    6'1           8         479
5150        4'1       4'3B      3'6A     ----       4'2    -1'0          16        5'2          24         208
5200        3'2       3'6       3'1      ----       3'5    -1'0          61        4'5         156         429
5250        3'0       3'1       2'6A     ----       3'1     -'7           5        4'0          58         296
5300        2'5       2'6B      2'3A     ----       2'5     -'6          14        3'3          51         158
5350        2'1       2'2       2'0A     ----       2'2     -'5          21        2'7          18         241
5400        1'6       2'0B      1'6      ----       1'7     -'5         202        2'4                      80
5450        1'4       1'6       1'4      ----       1'5     -'4           9        2'1          18         129
5500        1'4       1'4       1'3A     ----       1'3     -'3           4        1'6           2          81
5550       ----      ----       1'1A     ----       1'1     -'3                    1'4           2          45
5600       ----      ----       1'0A     ----       1'0     -'2                    1'2           1         113
5650       ----      ----        '7A     ----        '7     -'2                    1'1           5          30
5700         '6        '7        '6      ----        '6     -'2          36        1'0                     149
5750       ----      ----        '6A     ----        '5     -'2                     '7                      67
5800       ----      ----        '5A     ----        '4     -'2                     '6          36          98
5850         '4        '4        '4      ----        '4     -'1           1         '5           2           7
5900       ----      ----        '4A     ----        '3     -'2                     '5           1          44
5950       ----      ----      ----      ----        '3     -'1                     '4                      17
6000       ----      ----        '3A     ----        '2     -'2                     '4                      42
6050       ----      ----      ----      ----        '2     -'1                     '3                      43
6100       ----      ----      ----      ----        '1     -'2                     '3                      31
6150         '2        '2        '2      ----        '1     -'1          10         '2                      31
6200       ----      ----      ----      ----        '1     -'1                     '2                      12
6300       ----      ----      ----      ----        '1     -'1                     '2                      30
6400       ----      ----      ----      ----        '1    UNCH                     '1                      31
6500       ----      ----      ----      ----        '1    UNCH                     '1           7           7
6600       ----      ----      ----      ----        '1    UNCH                     '1                       1
6700       ----      ----      ----      ----        '1    UNCH                     '1
6800       ----      ----      ----      ----        '1    UNCH                     '1                       2
6900       ----      ----      ----      ----        '1    UNCH                     '1                       2
7000       ----      ----      ----      ----        '1    UNCH                     '1                       1
7100       ----      ----      ----      ----        '1    UNCH                     '1
7200       ----      ----      ----      ----        '1    UNCH                     '1                       3
7300       ----      ----      ----      ----        '1    UNCH                     '1
WZ JLY19 Wheat Options CALL
2200       ----      ----     245'6A     ----     250'4    -4'4                  255'0
2300       ----      ----     235'6A     ----     240'4    -4'4                  245'0
2400       ----      ----     225'6A     ----     230'4    -4'4                  235'0
2500       ----      ----     215'6A     ----     220'4    -4'4                  225'0
2600       ----      ----     205'6A     ----     210'4    -4'4                  215'0
2700       ----      ----     195'6A     ----     200'4    -4'4                  205'0
2800       ----      ----     185'6A     ----     190'4    -4'4                  195'0
2900       ----      ----     175'6A     ----     180'4    -4'4                  185'0
3000       ----      ----     165'6A     ----     170'4    -4'4                  175'0
3100       ----      ----     155'6A     ----     160'4    -4'4                  165'0
3200       ----      ----     145'6A     ----     150'4    -4'4                  155'0
3300       ----      ----     135'6A     ----     140'4    -4'4                  145'0
3400       ----      ----     125'6A     ----     130'4    -4'4                  135'0
3500       ----      ----     115'6A     ----     120'4    -4'4                  125'0
3550       ----      ----     110'6A     ----     115'4    -4'4                  120'0
3600       ----      ----     105'6A     ----     110'4    -4'4                  115'0
3650       ----      ----     100'6A     ----     105'4    -4'4                  110'0
3700       ----      ----      95'6A     ----     100'4    -4'4                  105'0
3750       ----      ----      90'7A     ----      95'4    -4'4                  100'0
3800       ----      ----      85'7A     ----      90'5    -4'3                   95'0
3850       ----      ----      81'0A     ----      85'5    -4'4                   90'1
3900       ----      ----      76'2A     ----      80'6    -4'4                   85'2
3950       ----      ----      71'4A     ----      76'0    -4'3                   80'3
4000       ----      ----      66'7A     ----      71'1    -4'4                   75'5
4050       ----      ----      62'2A     ----      66'4    -4'4                   71'0
4100       ----      ----      57'6A     ----      61'7    -4'4                   66'3
4150       ----      ----      53'4A     ----      57'3    -4'3                   61'6
4200       ----      ----      49'2A     ----      53'1    -4'2                   57'3                     261
4250       ----      ----      45'2A     ----      49'0    -4'1                   53'1
4300       ----      ----      41'2A     ----      45'0    -4'0                   49'0           2          31
4350       ----      ----      37'4A     ----      41'1    -3'7                   45'0
4400       35'7      38'0B     34'0A     ----      37'4    -3'6           4       41'2                     462
4450       ----      ----      30'7A     ----      34'0    -3'5                   37'5
4500       31'0      31'3B     27'6A     ----      30'6    -3'4          28       34'2           2        2057
4550       ----      ----      25'0A     ----      27'6    -3'3                   31'1           1           1
4600       25'5      25'5      22'4A     ----      25'1    -3'0          32       28'1                    2251
4650       20'5      23'0B     20'1A     ----      22'4    -3'0          28       25'4
4700       18'4      20'6B     18'0A     ----      20'2    -2'5          91       22'7          62        1274
4750       16'6      18'5B     16'1A     ----      18'1    -2'4          66       20'5         152         147
4800       16'0      16'5      14'3A     ----      16'2    -2'2          60       18'4         296        2460
4850       13'2      14'7      12'7A     ----      14'4    -2'1          48       16'5          40          61
4900       13'3      13'3      11'4A     ----      12'7    -2'0           4       14'7           1        1355
4950       ----      ----      10'2A     ----      11'4    -1'7                   13'3                      41
5000       11'0      11'0       9'1A     ----      10'2    -1'5         376       11'7         426        5468
5050       ----      ----       8'1A     ----       9'1    -1'4                   10'5
5100       ----      ----       7'2A     ----       8'1    -1'3                    9'4          22        1698
5150       ----      ----       6'3A     ----       7'2    -1'2                    8'4           3           8
5200        7'0       7'0       5'6      ----       6'4    -1'1         100        7'5         435        3525
5250        5'1       5'7B      5'1      ----       5'6    -1'0          50        6'6                       5
5300       ----      ----       4'4A     ----       5'1    -1'0          20        6'1         401        3230
5350        4'1       4'5B      4'0A     ----       4'4     -'7          34        5'3
5400        3'6       4'2       3'5A     ----       4'0     -'7           5        4'7         170        2199
5450        3'2       3'6B      3'2      ----       3'5     -'6          34        4'3
5500        3'0       3'2B      2'7A     ----       3'2     -'5         224        3'7          34        2952
5550       ----      ----       2'5A     ----       2'7     -'5                    3'4          86          28
5600        2'2       2'5B      2'2      ----       2'4     -'5          50        3'1         577        3934
